"b'""literal"""	"""predicate_id"""	"""object_id"""	"""mapping_justification"""	"""mapping_provider"""	"""author_label"""	"""mapping_date"""
"""Chromosome 2q37 deletion syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1001"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:50:15
"""Chromosome 2q37 deletion syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1001"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:49:15
"""Basal ganglia calcification, idiopathic, 6"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:24:15
"""Basal ganglia calcification, idiopathic, 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:24:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:24:15
"""PHARC syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_171848"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:25:15
"""Hereditary spastic paraplegia 13"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100994"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:25:15
"""Syndromic microphthalmia type 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_178364"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:24:15
"""PHARC syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_171848"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:53:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:53:15
"""Charcot-Marie-Tooth disease type 4J"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_139515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:53:15
"""Autosomal dominant popliteal pterygium syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1300"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:53:15
"""Basal ganglia calcification, idiopathic, 4"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:56:15
"""Basal ganglia calcification, idiopathic, 4"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:57:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:25:15
"""Basal ganglia calcification, idiopathic, 4"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:13:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:13:15
"""PHARC syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_171848"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:13:15
"""Basal ganglia calcification, idiopathic, 4"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:20:15
"""Spinocerebellar ataxia type 34"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1955"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:21:15
"""Tarsal-carpal coalition syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1412"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:29:15
"""Basal ganglia calcification, idiopathic, 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:29:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:28:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:29:15
"""PHARC syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_171848"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:29:15
"""Basal ganglia calcification, idiopathic, 4"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1980"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:28:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:42:15
"""Chromosome 2q37 deletion syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1001"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:46:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:46:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:46:15
"""Charcot-Marie-Tooth disease type 4J"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_139515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:49:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:12:15
"""Hereditary spastic paraplegia 13"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100994"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:13:15
"""Spinocerebellar ataxia type 34"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1955"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:13:15
"""Charcot-Marie-Tooth disease type 4J"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_139515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:13:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:14:15
"""Syndromic microphthalmia type 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_178364"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:14:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:18:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:17:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:17:15
"""PHARC syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_171848"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:17:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:17:15
"""Charcot-Marie-Tooth disease type 4J"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_139515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:19:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:19:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:20:15
"""Syndromic microphthalmia type 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_178364"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:28:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:28:15
"""Hereditary spastic paraplegia 10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_100991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:30:15
"""Charcot-Marie-Tooth disease type 4J"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_139515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:52:15
"""Lethal Kniest-like syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:54:15
"""Spinocerebellar ataxia type 34"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1955"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:54:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:54:15
"""Syndromic microphthalmia type 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_178364"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T10:11:15
"""Syndromic microphthalmia type 5"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_178364"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:51:15
"""Chromosome 2q37 deletion syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1001"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:51:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:50:15
"""Greenberg dysplasia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_1426"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ncbi.nlm.nih.gov/clinvar"""	"""clinvar-xrefs"""	0023-10-14T09:51:15
