"b'""literal"""	"""predicate_id"""	"""object_id"""	"""mapping_justification"""	"""mapping_provider"""	"""author_label"""	"""mapping_date"""
"""KHOS240S"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002219"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""intracranial haemorrhage"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000551"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Yalan Bi"""	0023-02-04T19:31:15
"""CaHPV10"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002147"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""seminiferous tubules"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0001404"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Anja Fullgrabe"""	0019-01-27T11:01:15
"""5637"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002096"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""HC11"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006414"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Maria Keays"""	0015-06-24T16:11:15
"""CS57644"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000050"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""CS57610"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000032"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""T-cell leukemia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0005592"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0018-02-16T10:01:15
"""Adenomyosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001757"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Anja Fullgrabe"""	0021-01-15T18:41:15
"""Org 31710 100 nanomolar"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002673"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""primary hyperparathyroidism"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0008519"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0018-08-15T12:01:15
"""CS57671"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000059"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""Turner syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_881"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0015-10-09T10:06:15
"""clear cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003036"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""thyrocyte"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003076"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""NCI-H1299"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003043"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""sarcomatoid mesothelioma"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000521"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0017-07-14T10:01:15
"""NCIH720"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002302"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""interleukin-4 (Homo sapiens)"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003296"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""acute kidney tubular necrosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000794"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Anja Fullgrabe"""	0021-01-15T18:41:15
"""myxosarcoma"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001056"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Anja Fullgrabe"""	0020-02-01T17:01:15
"""CS57715"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000071"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""NCI-H2106"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006672"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0015-10-09T10:06:15
"""Embryonic cell line"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003040"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""G59"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006409"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Maria Keays"""	0015-06-24T16:11:15
"""BALB/cByJ"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000603"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""Y79"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002392"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""bronchioloalveolar carcinoma"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001941"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0017-07-14T10:01:15
"""MCF10DCIS.com"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006643"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0015-10-09T10:06:15
"""rheumatoid factor-positive polyarticular juvenile idiopathic arthritis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009731"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""SIlvie Fexova"""	0019-04-14T16:01:15
"""CS57701"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000064"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""collecting duct carcinoma"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003016"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Nancy George"""	0020-08-14T16:01:15
"""CA46"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002124"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""septic peritonitis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002623"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""GM12234"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0001142"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""MESSA"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002233"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""HAP-1"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007598"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Anja Fullgrabe"""	0020-02-01T17:01:15
"""acromegaly"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001485"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0018-02-03T10:01:15
"""coronary artery disease"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000378"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Nancy George"""	0020-08-14T16:01:15
"""chronic pouchitis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003921"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Nancy George"""	0020-08-14T16:01:15
"""NCI-H720"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002302"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0018-02-03T10:01:15
"""adenomatous colon polyp"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000633"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Nancy George"""	0020-08-14T16:01:15
"""ketogenic diet"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009371"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Anja Fullgrabe"""	0019-01-27T11:01:15
"""pharyngula prim-15"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0001312"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-08-03T10:01:15
"""CS57621"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000038"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""Turner syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_881"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""X-linked hyper-IgM syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_101088"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0017-07-14T10:01:15
"""NCIH1930"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002270"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""MS751"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006456"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
"""lipopolysaccharide and interleukin-4"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003296"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-02-21T16:01:15
"""H125"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003116"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/gxa"""	"""Laura Huerta"""	0016-03-05T10:01:15
